gene_id,isoform_id,region,tissue,archived_r,archived_p,archived_q,raw_weighted_r,raw_weighted_p,raw_unweighted_r,raw_unweighted_p,strand_sensitive_r,strand_sensitive_p,spearman_rho,linear_detrended_r,linear_detrended_p,first_difference_r,first_difference_p,isoform_absolute_expression_r,isoform_absolute_expression_p,gene_total_expression_r,gene_total_expression_p,loo_min_r,loo_max_r,loo_same_sign_fraction,methylation_replicate_reliability,usage_replicate_reliability,n_complete_stages,median_cpg,min_cpg,median_coverage,strand_cpg_gain,strand_sensitive_cpg,raw_weighted_exact_permutation_p,detrended_exact_permutation_p,difference_exact_permutation_p,raw_global_q,unweighted_global_q,strand_sensitive_global_q,detrended_global_q,difference_global_q,raw_weighted_exact_global_q,detrended_exact_global_q,difference_exact_global_q,archived_sign_reproduced,raw_nominal_reproduced,selection_origin,stage_permutation_p,circular_abs_rank,bootstrap_median_r,bootstrap_low_r,bootstrap_high_r,bootstrap_archived_sign_probability,detrended_same_sign,difference_same_sign,bootstrap_interval_excludes_zero,hostile_support_score
Nlrx1,NM_001163743,downstream,ForeBrain,0.928046478646665,0.0008817788361868,0.0440262633818279,0.8146158277871403,0.013795406752642337,0.8397193090112944,0.009096209450920148,0.8146158277871403,0.013795406752642337,0.7380952380952381,0.24590661620328352,0.5571753846709525,0.0507881827780817,0.9138904605399502,0.45784807312994985,0.2539606497796539,-0.7216077950211383,0.04330474162387319,0.6833791298184513,0.8920053798205513,1.0,0.6775234060905686,0.4355046682557527,8,71.0,71.0,674.0,0.0,71.0,0.017038690476190475,0.5949900793650794,0.9306299603174604,0.42126568674401216,0.2708156017013787,0.41210773703218584,0.9290790821655134,0.9939370151062438,0.46810505113108153,0.9891895816226394,0.9997015587246041,True,True,archived_only,0.017038690476190475,1,0.6580999911276871,0.29392633588440326,0.9258210463624333,1.0,True,True,True,9
Gtf2i,NM_001080749,gene_body,ForeBrain,0.945559517171161,0.0003870816473253,0.0364332111912358,0.8344084012793459,0.009988442934506412,0.6909710518664689,0.057736616325760964,0.8344084012793459,0.009988442934506412,0.6904761904761905,0.5394739950816915,0.1676066434966525,0.2953245569971777,0.52021577698843,0.8514611170726561,0.007307675706323326,0.7426457149731158,0.03481073565694321,0.7601182121057327,0.9210236960957924,1.0,0.4556726432070832,0.945227173176893,8,165.0,145.0,2024.5,0.0,165.0,0.017584325396825397,0.21966765873015873,0.45538194444444446,0.3880057560362224,0.48361523413906243,0.37355705599232075,0.7811669749458491,0.9367851899084849,0.46810505113108153,0.9824330657565852,0.9986015357060414,True,True,archived_only,0.017584325396825397,1,0.7584479126092517,0.38141015974081066,0.9553080452903575,1.0,True,True,True,9
Akap2,NM_001035532,gene_body,ForeBrain,0.926001408051335,0.0009576136699509,0.0440262633818279,0.8239329897278407,0.011906634650923181,0.6443572517768725,0.0845937781601069,0.8239329897278407,0.011906634650923181,0.7637626158259733,0.756042762333978,0.029980564078647996,0.43716549264678317,0.32668074455345436,0.8065170221107949,0.015581911913845371,0.8088222653374164,0.015059449714639796,0.670748990439398,0.8674575332906731,1.0,0.5962664664751212,0.02080647888256024,8,130.0,129.0,1763.0,0.0,130.0,0.017857142857142856,0.0441468253968254,0.19987599206349208,0.4093502222522446,0.5482233303827462,0.39694567006278264,0.6046358262840354,0.8802637894797919,0.46810505113108153,0.9685819095079892,0.9952985992560824,True,True,archived_only,0.017857142857142856,1,0.5397245807934683,0.0237854452277933,0.9206652057047892,0.9906,True,True,True,9
Nlrx1,NM_001163742,downstream,ForeBrain,-0.922857980436982,0.0010822842759446,0.0460829773051014,-0.7989829468141847,0.01736826228134843,-0.8235503054910895,0.011980777282386133,-0.7989829468141847,0.01736826228134843,-0.8295150620062532,-0.1907270169506791,0.6509647463727516,-0.030448488662145636,0.9483329984927547,-0.8213641469355702,0.01240992520980118,-0.7216077950211383,0.04330474162387319,-0.8738224464059334,-0.6560838484184552,1.0,0.6775234060905686,0.4993270659972241,8,71.0,71.0,674.0,0.0,71.0,0.021875,0.6747767857142857,0.9583581349206349,0.45215101758979587,0.30161837417613147,0.4416845588492913,0.9460510025333194,0.9953629791954827,0.48845274390243903,0.9912329394141145,0.9997015587246041,True,True,archived_only,0.021875,1,-0.6626439718948389,-0.928161019210602,-0.2913988321765069,1.0,True,True,True,9
Lamp2,NM_010685,gene_body,ForeBrain,0.927108801866778,0.0009160420975954,0.0440262633818279,0.7212254082068377,0.04346962871034925,0.49270797263247434,0.2147967117650305,0.7212254082068377,0.04346962871034925,0.5952380952380952,0.43459398552607453,0.28192587174448713,0.348865868313851,0.44311984361864315,0.6076406944545494,0.11005596571324099,-0.20210150762225512,0.6312517847911561,0.6109279821110088,0.7869520435438834,1.0,0.48144853712651203,0.9927560639999833,8,57.0,57.0,711.5,0.0,57.0,0.045510912698412696,0.3248263888888889,0.4626736111111111,0.5550598388117497,0.69949593104396,0.5596095096216821,0.8535067349168692,0.9122334438096353,0.5699349147926441,0.9889329625292741,0.9986015357060414,True,True,archived_only,0.045510912698412696,1,0.6692971951054152,0.32365865411798256,0.90601288894545,1.0,True,True,True,9
Shtn1,NM_001114312,gene_body,ForeBrain,0.953123907514741,0.0002485416467377,0.0317482365416138,0.7085525009975003,0.04915035083976496,0.8807190841885698,0.0038722942006047863,0.7085525009975003,0.04915035083976496,0.7857142857142857,-0.027559265452949837,0.9483525358433744,0.26961393760012614,0.5587420499507426,-0.09826533698351483,0.8169351293234903,-0.5395471453964696,0.1675377112945146,0.5949997982539152,0.8558373148131256,1.0,0.5465400024364915,0.9775077380360007,8,113.5,109.0,1233.0,0.0,113.5,0.05620039682539683,0.952579365079365,0.6165178571428571,0.565588250847288,0.22036803291994217,0.5691641512741413,0.9947109535266051,0.9461260731047314,0.5925312471437711,0.9995570426160224,0.9997015587246041,True,True,archived_only,0.05620039682539683,1,0.6094204166822245,0.3594188187506845,0.9035747030666835,1.0,False,True,True,9
Shtn1,NM_175172,gene_body,ForeBrain,-0.953123907514741,0.0002485416467377,0.0317482365416138,-0.7085525009975003,0.04915035083976496,-0.8807190841885698,0.0038722942006047863,-0.7085525009975003,0.04915035083976496,-0.7857142857142857,0.027559265452949865,0.9483525358433744,-0.2696139376001266,0.5587420499507418,-0.574976261085458,0.1359610710098644,-0.5395471453964696,0.1675377112945146,-0.8558373148131256,-0.5949997982539154,1.0,0.5465400024364915,0.9775077380360009,8,113.5,109.0,1233.0,0.0,113.5,0.05620039682539683,0.952579365079365,0.6165178571428571,0.565588250847288,0.22036803291994217,0.5691641512741413,0.9947109535266051,0.9461260731047314,0.5925312471437711,0.9995570426160224,0.9997015587246041,True,True,archived_only,0.05620039682539683,1,-0.6137330327611418,-0.9151774488296961,-0.36125146835123395,1.0,False,True,True,9
Celsr2,NM_001004177,gene_body,ForeBrain,0.954271861189047,0.0002309274733644,0.0317482365416138,0.5981625322433362,0.11725603769905307,0.8425243827317584,0.00864617427974345,0.5981625322433362,0.11725603769905307,0.6428571428571429,0.3496857242635624,0.39582803269473654,0.3298066416717978,0.47005006314542447,0.5886908429832866,0.12470973062330969,0.6119276430690186,0.10688424445267146,0.5140217212622824,0.7188421421212358,1.0,0.5857699490868572,0.9289670293296332,8,425.0,421.0,3729.5,0.0,425.0,0.1271577380952381,0.4331597222222222,0.4863343253968254,0.6975802430608588,0.2644267773052652,0.705849222006464,0.8884833259438043,0.9229715114777118,0.712414656655437,0.9891895816226394,0.9986015357060414,True,False,archived_only,0.1271577380952381,1,0.5317876880183696,0.28160217616246985,0.7786256939308646,1.0,True,True,True,9
Celsr2,NM_017392,gene_body,ForeBrain,-0.954271861189047,0.0002309274733644,0.0317482365416138,-0.5981625322433363,0.11725603769905298,-0.8425243827317586,0.008646174279743424,-0.5981625322433363,0.11725603769905298,-0.6428571428571429,-0.34968572426356265,0.3958280326947361,-0.329806641671798,0.4700500631454243,0.5923108160654736,0.12183047271183056,0.6119276430690186,0.10688424445267146,-0.7188421421212359,-0.5140217212622826,1.0,0.5857699490868572,0.9289670293296333,8,425.0,421.0,3729.5,0.0,425.0,0.1271577380952381,0.4331597222222222,0.4863343253968254,0.6975802430608588,0.2644267773052652,0.705849222006464,0.8884833259438043,0.9229715114777118,0.712414656655437,0.9891895816226394,0.9986015357060414,True,False,archived_only,0.1271577380952381,1,-0.53068482475756,-0.7752568100797064,-0.2803913344531299,1.0,True,True,True,9
Rapgef4,NM_001204167,gene_body,ForeBrain,0.962707163283288,0.0001260634822636,0.0281804409310216,0.9077905252073256,0.0018269963504897123,0.9341927605386752,0.0006777598813311893,0.9077905252073256,0.0018269963504897123,0.7857142857142857,0.2199246949023733,0.6007446031969752,-0.3571116112356411,0.43165457956472997,-0.990304566170124,2.2619259046939295e-06,-0.9193455349098095,0.0012336077580754668,0.858631249243954,0.9467000368348529,1.0,0.9032864038739493,0.48102014329916,8,186.0,181.0,2902.5,0.0,186.0,0.0017113095238095238,0.649702380952381,0.47192460317460316,0.3433914060833611,0.163440732506827,0.35635484205781515,0.9341976642829842,0.9056993872334475,0.3528712919594067,0.9905884357214163,0.9986015357060414,True,True,archived_only,0.0017113095238095238,1,0.7951563801718686,0.5941584655676957,0.9360933418088337,1.0,True,False,True,8
Atp11c,NM_001001798,gene_body,ForeBrain,-0.955519426079546,0.0002127399443017,0.0313779378023223,-0.848883365595655,0.00767908991719464,-0.032514242065433054,0.939078749093244,-0.848883365595655,0.00767908991719464,-0.7619047619047619,-0.36156065246009694,0.3788384876870691,-0.16230288120886796,0.7280807745768725,-0.510659364495352,0.19594909884484477,0.7239720036730433,0.042293695856466904,-0.9439074329142121,-0.6963621326483038,1.0,0.24519499865388916,0.41155125061983655,8,66.0,64.0,805.0,0.0,66.0,0.007936507936507936,0.41845238095238096,0.7504464285714286,0.3869030957762777,0.9865349690207611,0.3700108852206154,0.8842209862206513,0.9735495010699491,0.44220579625292744,0.9891895816226394,0.9997015587246041,True,True,archived_only,0.007936507936507936,1,-0.57903975932229,-0.8640300410409252,-0.02321961542677028,0.9798,True,True,True,8
Atp11c,NM_001037863,gene_body,ForeBrain,0.955519426079546,0.0002127399443017,0.0313779378023223,0.848883365595655,0.00767908991719464,0.03251424206543298,0.9390787490932442,0.848883365595655,0.00767908991719464,0.7619047619047619,0.3615606524600974,0.3788384876870686,0.16230288120886763,0.7280807745768729,0.7670562692180234,0.02633680340514915,0.7239720036730433,0.042293695856466904,0.6963621326483038,0.943907432914212,1.0,0.24519499865388916,0.41155125061983655,8,66.0,64.0,805.0,0.0,66.0,0.007936507936507936,0.41845238095238096,0.7504464285714286,0.3869030957762777,0.9865349690207611,0.3700108852206154,0.8842209862206513,0.9735495010699491,0.44220579625292744,0.9891895816226394,0.9997015587246041,True,True,archived_only,0.007936507936507936,1,0.5741118519199098,0.023429598875743814,0.8539208184995237,0.9804,True,True,True,8
Sybu,NM_178765,gene_body,ForeBrain,-0.938591095505481,0.000552604066704,0.0408997814989829,-0.8486463254006879,0.007713834906760901,-0.9805337771975589,1.817284126477481e-05,-0.8802403392844611,0.003917638890900644,-0.8982196964349443,0.0526849309772706,0.9013983992827508,0.0815704058358541,0.8619820164030971,-0.9034498970454157,0.0020902934824541947,-0.9023916664642172,0.002158007560984099,-0.936415755444357,-0.8042327958254358,1.0,0.6628961829115242,0.7226429791348613,8,162.0,159.0,1391.5,15.0,147.0,0.009821428571428571,0.9103918650793651,0.8847222222222222,0.3869030957762777,0.09982341706740804,0.3700108852206154,0.990115009594549,0.9867542414093294,0.44220579625292744,0.9995570426160224,0.9997015587246041,True,True,archived_only,0.009821428571428571,1,-0.7330257664187063,-0.9070494331765447,-0.4813410007570368,1.0,False,False,True,8
Dab2ip,NM_001114124,gene_body,ForeBrain,0.931744082896293,0.0007548472016356,0.042516116174293,0.8435931154278288,0.008478516363317033,0.9211307615606671,0.0011550823096367314,0.8240381075852667,0.01188631963256821,0.8809523809523809,-0.2509797303994373,0.5488013377080363,-0.2049506032262326,0.6593262346212427,0.27828241330025216,0.5045327605235337,-0.5662798880333024,0.14337678815736674,0.7487115444899687,0.910737556608289,1.0,0.6195880344030995,0.9744217916757825,8,281.0,276.0,2376.5,19.0,262.0,0.009995039682539682,0.5829117063492063,0.7073164682539682,0.3869030957762777,0.16919645671558842,0.39694567006278264,0.9290790821655134,0.9657828228481928,0.4426539143165356,0.9891895816226394,0.9997015587246041,True,True,archived_only,0.009995039682539682,1,0.7716328734680591,0.5516107990466866,0.9124994307348923,1.0,False,False,True,8
Baiap2,NM_130862,gene_body,ForeBrain,-0.939702242188729,0.0005235923611929,0.0407112031565228,-0.8380612495237875,0.009369081481758237,-0.8843610914551587,0.003538379042210311,-0.8096399267382108,0.014876817066387054,-0.8809523809523809,0.5453649403496127,0.1621045781691977,0.49352473533261415,0.2603560957601197,-0.8209192946302263,0.01249842104645937,-0.7902122104891584,0.01960296233755324,-0.9794991541506276,-0.780101909930807,1.0,0.8173508835579724,0.618761774936986,8,119.0,119.0,1241.0,12.0,107.0,0.016170634920634922,0.2126984126984127,0.34362599206349204,0.3869030957762777,0.22036803291994217,0.4263406090626225,0.7767423505755605,0.850702803310772,0.4675015664160402,0.9824330657565852,0.9974398198634841,True,True,archived_only,0.016170634920634922,1,-0.7345019707089818,-0.9391218696672351,-0.4598364717550106,1.0,False,False,True,8
Ablim1,NM_001290815,gene_body,ForeBrain,-0.931562759640012,0.0007607730014412,0.042516116174293,-0.829747429820506,0.010815621214749127,-0.9308727702029931,0.0007836006882645896,-0.829747429820506,0.010815621214749127,-0.7857142857142857,0.002119620649948664,0.9960257231850977,0.0965581506384955,0.8368408848556379,-0.7684230599552438,0.0259047965617789,-0.7528419785858428,0.03109446230201284,-0.9286948176299566,-0.7447872453861798,1.0,0.6765138985303616,0.9768202391538594,8,185.0,183.0,2252.0,0.0,185.0,0.01711309523809524,0.996453373015873,0.843204365079365,0.39508138356421973,0.16728590738333968,0.3847399835638729,0.9995194125431662,0.9842919679892602,0.46810505113108153,0.999793588100875,0.9997015587246041,True,True,archived_only,0.01711309523809524,1,-0.772241209574326,-0.9651523924439716,-0.5083094692005597,1.0,False,False,True,8
Dab2ip,NM_001114125,gene_body,ForeBrain,-0.940826136399149,0.0004952830559006,0.0400102831174441,-0.78205302391789,0.021835469440216613,-0.843194532627726,0.008540800006595978,-0.7571226222019957,0.029610387350533,-0.7142857142857143,0.1776330156900583,0.67387795138251,0.31805177821477726,0.48694841897464836,-0.7944277406987901,0.018507790617586884,-0.5662798880333024,0.14337678815736674,-0.9265570419186931,-0.6096149953539977,1.0,0.6195880344030995,0.9249412404252046,8,281.0,276.0,2376.5,19.0,262.0,0.021279761904761905,0.7104662698412698,0.587921626984127,0.4855960875915379,0.2643076869646857,0.514320316545529,0.9499311985859082,0.9303155694914884,0.4843915343915344,0.9937741512401804,0.9997015587246041,True,True,archived_only,0.021279761904761905,1,-0.6999527105534327,-0.8906509669859912,-0.5200388844564242,1.0,False,False,True,8
Macrod2,NM_001013802,gene_body,ForeBrain,-0.922979983860991,0.0010772586492889,0.0460829773051014,-0.7233823211067614,0.04254451751713229,-0.8197528848702071,0.012732346892597037,-0.43714649339962086,0.2787856778515829,-0.7380952380952381,0.06501892088635865,0.878432668710508,0.01520773666630682,0.9741855297531219,-0.71843213761373,0.04468562742369956,-0.7015683415871736,0.05246218005502445,-0.8283582805335366,-0.5749662948885005,1.0,0.6622588920771777,0.8214782746687249,8,144.0,138.0,2151.0,84.0,60.0,0.03206845238095238,0.8937251984126984,0.9735119047619047,0.5526352022462263,0.302672242771432,0.8238702176844329,0.9885741957030977,0.997622667637895,0.5321812958567111,0.9995570426160224,0.9997015587246041,True,True,archived_only,0.03206845238095238,1,-0.6418236430909189,-0.8403145171696319,-0.340259222822778,1.0,False,False,True,8
Macrod2,NM_028387,gene_body,ForeBrain,0.922979983860991,0.0010772586492889,0.0460829773051014,0.7233823211067615,0.04254451751713227,0.8197528848702073,0.012732346892597016,0.4371464933996208,0.278785677851583,0.7380952380952381,-0.06501892088635909,0.8784326687105072,-0.015207736666306922,0.9741855297531217,-0.28157490152221376,0.49928894535049007,-0.7015683415871736,0.05246218005502445,0.5749662948885005,0.8283582805335366,1.0,0.6622588920771777,0.8214782746687249,8,144.0,138.0,2151.0,84.0,60.0,0.03206845238095238,0.8937251984126984,0.9735119047619047,0.5526352022462263,0.302672242771432,0.8238702176844329,0.9885741957030977,0.997622667637895,0.5321812958567111,0.9995570426160224,0.9997015587246041,True,True,archived_only,0.03206845238095238,1,0.6397049093862407,0.3374398508330044,0.8408781807219639,1.0,False,False,True,8
Mon2,NM_153395,gene_body,ForeBrain,0.93319926327744,0.0007083816783096,0.0409444844296338,0.7346108101638618,0.037921929966794075,0.9049634757196167,0.0019958630287418497,0.7346108101638618,0.037921929966794075,0.5476190476190477,0.33008918281407573,0.42457090071837184,0.39055744418810534,0.38635782743419617,0.4630658566492891,0.24788607499019474,0.13412631827605326,0.7515130188850441,0.490033123814234,0.8589094567558291,1.0,0.38147594602269635,0.3016433113880633,8,280.0,273.0,3494.0,0.0,280.0,0.033407738095238095,0.4611359126984127,0.5132936507936507,0.5334319111590266,0.19605592100766997,0.5411577224035033,0.9029862246542936,0.899494700486713,0.5378584864178229,0.9891895816226394,0.9986015357060414,True,True,archived_only,0.033407738095238095,1,0.5108831809616318,0.1690228657547036,0.7935930221248603,0.9982,True,True,True,8
Gpm6b,NM_001177956,gene_body,ForeBrain,-0.974778762825591,3.93538864302705e-05,0.0187017672181655,-0.7503528273908331,0.031978020262720765,-0.6771051313520958,0.06509772282543702,-0.753212201901405,0.030964343227109576,-0.7619047619047619,-0.47439818440586756,0.23494925297347696,-0.29639346327308813,0.5186341120426017,-0.6856138105206494,0.06051847899386706,-0.5428405221798268,0.16445015049194117,-0.9272809353202172,-0.6828671858830903,1.0,0.3693889356312717,0.9825363771377251,8,78.0,67.0,870.5,4.0,74.0,0.035515873015873015,0.28742559523809524,0.5055059523809524,0.5134525568203383,0.5053375545771847,0.5177809823628126,0.8152724236154827,0.9367851899084849,0.5378584864178229,0.9842788299570828,0.9986015357060414,True,True,archived_only,0.035515873015873015,2,-0.6585691714451738,-0.8200692615351477,-0.4311992679657626,1.0,True,True,True,8
Gpm6b,NM_001177958,gene_body,ForeBrain,0.922565316065991,0.0010944021928175,0.0462320296414659,0.7506698741544489,0.03186463514157228,0.6445385580096004,0.08447756354942833,0.7513205953495237,0.03163269197536567,0.7857142857142857,0.40252510769438404,0.3228273269279073,0.1747148556790556,0.7079010225954843,0.6635687732649128,0.0727937580671047,-0.5428405221798268,0.16445015049194117,0.6821115604048775,0.8275988031462052,1.0,0.3693889356312717,0.9931199634724415,8,78.0,67.0,870.5,4.0,74.0,0.03643353174603175,0.38070436507936506,0.7350198412698413,0.5134525568203383,0.5482233303827462,0.5191514020268524,0.8654559931606146,0.9712246410654345,0.5401667388653575,0.9889329625292741,0.9997015587246041,True,True,archived_only,0.03643353174603175,2,0.6327190276562121,0.369446272335796,0.823265301783898,1.0,True,True,True,8
Gpm6b,NM_001177962,gene_body,ForeBrain,-0.935178458035848,0.0006482484259795,0.0409444844296338,-0.7312303804725849,0.03927966075549794,-0.5660658407117267,0.14356206617121195,-0.7340971932564082,0.038126349639569596,-0.7380952380952381,-0.3389868127270307,0.4114132244746494,-0.03221460906927293,0.9453391543855709,-0.739285113440083,0.036092229988600615,-0.5428405221798268,0.16445015049194117,-0.8219310333203607,-0.6649485741674014,1.0,0.3693889356312717,0.9798061201552731,8,78.0,67.0,870.5,4.0,74.0,0.04114583333333333,0.4595486111111111,0.9583581349206349,0.5414383350814308,0.6309915841775949,0.5411577224035033,0.8970149836443533,0.9953629791954827,0.5611826193372725,0.9891895816226394,0.9997015587246041,True,True,archived_only,0.04114583333333333,2,-0.6088046126423399,-0.7970335262486091,-0.3810051533791653,1.0,True,True,True,8
Kif1b,NM_001290995,gene_body,ForeBrain,-0.947945971893908,0.0003389938028109,0.0351170057249657,-0.7474656676286632,0.03302194745167743,-0.8211593510996166,0.012450616565944277,-0.7474656676286632,0.03302194745167743,-0.6428571428571429,0.18809473901626217,0.6555524767738883,0.3423001616217426,0.4523301828133983,-0.5640837113785854,0.14528406404366317,-0.011120018552344598,0.9791516839553551,-0.8846785757381423,-0.6884525339878327,1.0,0.7427772408481842,0.9741976576511656,8,322.0,310.0,4686.5,0.0,322.0,0.04729662698412698,0.6431795634920635,0.4146825396825397,0.5182558781487546,0.3019709490047601,0.523490786008843,0.9465603022782303,0.9162235828346432,0.5776369047619048,0.9894309192103052,0.9974398198634841,True,True,archived_only,0.04729662698412698,1,-0.689545365226375,-0.8746466601070323,-0.4086370050090233,1.0,False,False,True,8
Abl1,NM_009594,gene_body,ForeBrain,0.951771048043889,0.000270408497862,0.0335101138743959,0.7671098071156436,0.026319798322957857,0.9183286753727556,0.0012798520614337493,0.7260199375220906,0.04142957943421688,0.8333333333333334,-0.11719445006767894,0.7822641305945697,-0.395188954512267,0.3802433852060198,0.8283083143505471,0.011079491096668963,0.8323035097632737,0.01035683298684824,0.6640597950358347,0.8318801531021096,1.0,0.39175036269114993,0.9302683094176044,8,239.0,234.0,2293.0,4.0,235.0,0.01168154761904762,0.8046378968253968,0.4294642857142857,0.5000795057957792,0.1757556843363896,0.5554404252533055,0.975365612672304,0.8965692747670098,0.4426539143165356,0.9995570426160224,0.9984288061773902,True,True,archived_only,0.01168154761904762,1,0.5966541696679843,0.3457054244437844,0.8211815215185125,1.0,False,False,True,7
Myt1l,NM_001093776,gene_body,ForeBrain,-0.933155363047422,0.0007097552752946,0.0409444844296338,-0.7302974783051014,0.03965948239763975,-0.881151972243868,0.003831585294513001,-0.6165955941676685,0.10349063660129477,-0.6666666666666666,0.44739307182905624,0.266354375004642,0.21828420502603987,0.6381942394290657,-0.9112662416841883,0.0016324755885592454,-0.8991701880495518,0.0023728604739443244,-0.8600429929068322,-0.6361762703568629,1.0,0.5468724894788823,0.8748492933516169,8,212.0,212.0,3380.0,48.0,164.0,0.02978670634920635,0.2933531746031746,0.6199652777777778,0.5430811775879436,0.22036803291994217,0.6915742905728859,0.842084079448295,0.9624621171944521,0.5227424216491708,0.985648994435052,0.9997015587246041,True,True,archived_only,0.02978670634920635,2,-0.579991304099213,-0.8333307925643969,-0.2746446713109847,1.0,False,False,True,7
Tenm2,NM_001290702,gene_body,ForeBrain,-0.934208789927483,0.0006772730675132,0.0409444844296338,-0.6235989022492492,0.09851632496046003,-0.6616330403200749,0.07393587569606652,-0.6235989022492492,0.09851632496046003,-0.6190476190476191,0.09531905122036698,0.8223563811737702,0.05953315224961628,0.8991123864853456,-0.6145631880579163,0.10496051633997903,-0.5148360884090588,0.19169431681666912,-0.9571807107269098,-0.389113821436452,1.0,0.9326707145710001,0.8151479832169465,8,361.0,361.0,4713.0,0.0,361.0,0.10250496031746031,0.8385912698412699,0.9270585317460317,0.6758068464875349,0.5323564964883964,0.6838031010796085,0.9840853997430727,0.9920671985002645,0.6955689861939861,0.9995570426160224,0.9997015587246041,True,False,archived_only,0.10250496031746031,1,-0.6089453554825632,-0.7993499612850679,-0.36557994786028014,1.0,False,False,True,7
Tenm2,NM_011856,gene_body,ForeBrain,0.934208789927483,0.0006772730675132,0.0409444844296338,0.623598902249249,0.0985163249604602,0.6616330403200749,0.07393587569606652,0.623598902249249,0.0985163249604602,0.6190476190476191,-0.09531905122036809,0.8223563811737682,-0.059533152249616805,0.8991123864853448,-0.3735766583533876,0.36198545179856045,-0.5148360884090588,0.19169431681666912,0.38911382143645173,0.9571807107269096,1.0,0.9326707145710001,0.8151479832169466,8,361.0,361.0,4713.0,0.0,361.0,0.10250496031746031,0.8385912698412699,0.9270585317460317,0.6758068464875349,0.5323564964883964,0.6838031010796085,0.9840853997430727,0.9920671985002645,0.6955689861939861,0.9995570426160224,0.9997015587246041,True,False,archived_only,0.10250496031746031,1,0.6058793371541132,0.3653758617506145,0.8001380649398315,1.0,False,False,True,7
Trappc9,NM_029640,gene_body,ForeBrain,-0.933569461327454,0.0006968677069101,0.0409444844296338,-0.6187982880916044,0.10191097001068422,-0.6083682500973595,0.1095139595500909,-0.6187982880916044,0.10191097001068422,-0.8095238095238095,0.5106709094907348,0.19593726996103258,0.5026837806130627,0.25021865503987617,-0.637301941714171,0.08918837944865125,-0.4783620478430471,0.23050756564247432,-0.7693496973758784,-0.41370137494417075,1.0,0.5230233485210856,0.8524176543155013,8,334.0,322.0,3893.0,0.0,334.0,0.10798611111111112,0.23911210317460319,0.29404761904761906,0.6789823568686286,0.5871429757082686,0.6868726717190897,0.7999455544932056,0.8477151998553589,0.6985232914719627,0.9824330657565852,0.9952985992560824,True,False,archived_only,0.10798611111111112,1,-0.5402128063473786,-0.8263868289863523,-0.2157398381372824,1.0,False,False,True,7
Camta1,NM_001081557,gene_body,ForeBrain,-0.929242791303823,0.0008392961135416,0.0440262633818279,-0.5754025948121521,0.1356031335337118,-0.09677617203366694,0.8196744561364223,-0.3884285873132953,0.3416366694814681,-0.6428571428571429,0.43150259068260277,0.28575208421770176,0.6841270141686264,0.09005165155446092,-0.5802550671436508,0.13156611016581024,-0.3089919290489477,0.4564605289791347,-0.7973984312059531,-0.34348291894402,1.0,0.5433459113464343,0.985655907907469,8,323.0,304.0,3465.5,22.0,301.0,0.13725198412698414,0.33062996031746034,0.08687996031746031,0.7102036803485307,0.9563185722753252,0.8524092413922206,0.8549344707910147,0.7649221476202062,0.7175007340069578,0.9889329625292741,0.9952985992560824,True,False,archived_only,0.13725198412698414,1,-0.5181683215797288,-0.8586300962283008,-0.20565109727352418,1.0,False,False,True,7
Camta1,NM_001195565,gene_body,ForeBrain,0.929242791303823,0.0008392961135416,0.0440262633818279,0.5754025948121523,0.1356031335337116,0.09677617203366691,0.8196744561364223,0.3884285873132955,0.3416366694814681,0.6428571428571429,-0.4315025906826029,0.28575208421770176,-0.6841270141686262,0.090051651554461,0.4853805105964035,0.22274978078088628,-0.3089919290489477,0.4564605289791347,0.3434829189440203,0.7973984312059534,1.0,0.5433459113464343,0.9856559079074689,8,323.0,304.0,3465.5,22.0,301.0,0.13725198412698414,0.33062996031746034,0.08687996031746031,0.7102036803485307,0.9563185722753252,0.8524092413922206,0.8549344707910147,0.7649221476202062,0.7175007340069578,0.9889329625292741,0.9952985992560824,True,False,archived_only,0.13725198412698414,1,0.522255389056067,0.21158557961625607,0.8599978229651343,1.0,False,False,True,7
C2cd5,NM_029897,gene_body,ForeBrain,0.942452327154359,0.0004561290156352,0.0388433677600534,0.5663590362664674,0.14330831142142433,0.4079623513264867,0.3157060170806951,0.5663590362664674,0.14330831142142433,0.4523809523809524,0.28365773370186165,0.4959825728634666,0.18394266980087345,0.6929851305834587,0.5327134098149005,0.17404360071196584,0.40566859496811863,0.3187010540181289,0.447556049808006,0.7006582818104924,1.0,-0.2128767722986873,0.9242999401524451,8,129.0,123.0,1767.5,0.0,129.0,0.14660218253968255,0.5323660714285714,0.6729910714285714,0.7195544375117768,0.7721162741871141,0.7308115787650302,0.9208759943436969,0.9673094504941263,0.7247561843958014,0.9891895816226394,0.9997015587246041,True,False,archived_only,0.14660218253968255,2,0.35575529415238394,0.028962898615062245,0.6553307996864287,0.9856,True,True,True,7
