"isoform_id","gene_id","gene_name","estimates","se","df","t","pval","regular_FDR","empirical_pval","empirical_FDR","inference_valid"
"NM_001285994","Enpp2","Enpp2",-0.434021229791652,1.33739614926523,25.4341426705716,-0.32452705208558,0.748193112681234,0.894121926252802,0.813095587288925,0.973096648932725,TRUE
"NM_001285995","Enpp2","Enpp2",0.590880267255678,0.345140017723385,25.4341426705716,1.71200161358641,0.0990652521872612,0.30169427739161,0.2300844392849,0.69811703486001,TRUE
"NM_015744","Enpp2","Enpp2",-0.589309858603811,0.368613242035789,25.4341426705716,-1.59872134638775,0.122232988002658,0.343217221619449,0.258838868245575,0.7277272033092,TRUE
"NM_001168250","Mtbp","Mtbp",-0.771205098284086,0.26965566675106,25.4341426705716,-2.85996251284437,0.0083483987222401,0.0508988341069382,0.0541778807756436,0.33080408152966,TRUE
"NM_134092","Mtbp","Mtbp",0.771205098284089,0.26965566675106,25.4341426705716,2.85996251284438,0.00834839872223988,0.0508988341069382,0.054777319961525,0.333474162962614,TRUE
"NM_001167679","Tbc1d31","Tbc1d31",-0.744020133825015,0.256074258267577,25.4341426705716,-2.90548584952875,0.00749085394110555,0.0468873070994013,0.0509310336698518,0.31935414404775,TRUE
"NM_001081396","Tbc1d31","Tbc1d31",0.744020133825016,0.256074258267577,25.4341426705716,2.90548584952875,0.0074908539411055,0.0468873070994013,0.0515003255691383,0.321665151842583,TRUE
"NM_001042438","Zhx1","Zhx1",-0.595596792349006,0.360620179989179,25.4341426705716,-1.65159030303539,0.11091291458091,0.322835673461094,0.244181801027713,0.712053778030533,TRUE
"NM_009572","Zhx1","Zhx1",0.595596792349007,0.360620179989179,25.4341426705716,1.6515903030354,0.11091291458091,0.322835673461094,0.246120238249081,0.714575411834177,TRUE
"NM_144800","Mtss1","Mtss1",2.02607250779072,0.168055495207092,25.4341426705716,12.0559729706786,5.1281268864536e-12,7.03123175320438e-10,4.91412616141485e-07,6.66377108042409e-05,TRUE
"NM_001146180","Mtss1","Mtss1",-2.02607250779072,0.168055495207092,25.4341426705716,-12.0559729706786,5.12812688645376e-12,7.03123175320438e-10,4.79325278990073e-07,6.66377108042409e-05,TRUE
"NM_001164604","Nsmce2","Nsmce2",0.303780549156375,0.134440842971259,25.4341426705716,2.25958527514826,0.0326550444733909,0.142038508565965,0.119916840274166,0.520863713123268,TRUE
"NM_026746","Nsmce2","Nsmce2",-0.303780549156375,0.134440842971259,25.4341426705716,-2.25958527514826,0.0326550444733907,0.142038508565965,0.118784447580496,0.518316861083209,TRUE
"NM_001177352","Myc","Myc",-0.0749931580531081,0.131304585586387,25.4341426705716,-0.571138911243653,0.572918101751873,0.793290998161817,0.679309238956579,0.942832432077294,TRUE
"NM_001177354","Myc","Myc",0.0722069659009821,0.463667147140723,25.4341426705716,0.155730174859827,0.877475124171777,0.955805974943307,0.912397924855822,0.992057345399923,TRUE
"NM_010849","Myc","Myc",-0.111715288886507,0.114668961694899,25.4341426705716,-0.974241741054126,0.339111937546657,0.618389435396149,0.484352499620786,0.885205842020215,TRUE
"NM_001177353","Myc","Myc",0.357339324926809,0.468234639739035,25.4341426705716,0.763162941396152,0.452387248081033,0.714838274288976,0.585433245240233,0.922872540401696,TRUE
"NM_001276462","Asap1","Asap1",0.602351348410239,0.965702314882806,25.4341426705716,0.623744335213008,0.538349915790102,0.773548900890762,0.655440583689936,0.93954688180833,TRUE
"NM_001276463","Asap1","Asap1",0.0886646651312733,0.601054467830216,25.4341426705716,0.147515191845008,0.883888574785765,0.958957711698289,0.917099735728925,0.99289750086902,TRUE
"NM_001276461","Asap1","Asap1",5.79719552573557,3.82431342023587,25.4341426705716,1.51587877056845,0.141880980860612,0.378083156489517,0.28530126935983,0.759596305460891,TRUE
"NM_001276467","Asap1","Asap1",-4.6628042770324,1.71773452992605,25.4341426705716,-2.71450808946196,0.0117535726924859,0.0667555041322407,0.0658791291984914,0.375149263640694,TRUE
"NM_010026","Asap1","Asap1",5.44401700894955,1.57825935779284,25.4341426705716,3.44938047227096,0.00197032874062945,0.0159644495465315,0.0242062176469306,0.196129169903561,TRUE
"NM_001291903","Adcy8","Adcy8",3.37976312380612,2.5244004652668,25.4341426705716,1.33883794204139,0.192467827947023,0.454207878536291,0.343221791566291,0.807276605050093,TRUE
"NM_009623","Adcy8","Adcy8",-3.37976312380612,2.5244004652668,25.4341426705716,-1.33883794204139,0.192467827947023,0.454207878536291,0.340796858102586,0.806061887073001,TRUE
"NM_001029841","Sla","Sla",-0.1946834181782,0.715549014211814,25.4341426705716,-0.272075587152679,0.787760402039811,0.914126440472031,0.842523554443161,0.979130493778225,TRUE
"NM_009192","Sla","Sla",0.1946834181782,0.715549014211814,25.4341426705716,0.272075587152679,0.787760402039811,0.914126440472031,0.846259441941193,0.979720566052568,TRUE
"NM_001145888","Zfat","Zfat",-0.807396204515889,0.753143747905698,25.4341426705716,-1.072034663716,0.293771689283816,0.573852261406413,0.442591672656754,0.866057695421443,TRUE
"NM_198644","Zfat","Zfat",0.807396204515889,0.753143747905698,25.4341426705716,1.072034663716,0.293771689283816,0.573852261406413,0.445433085947529,0.868724997896623,TRUE
"NM_029640","Trappc9","Trappc9",-0.871636113948378,0.299943711874141,25.4341426705716,-2.90599895727811,0.00748168256153961,0.0468873070994013,0.0508954903813017,0.319293518711369,TRUE
"NM_180662","Trappc9","Trappc9",0.689729076925203,0.278016787009161,25.4341426705716,2.48089003669579,0.0200602236968041,0.101120572066406,0.0904823476286463,0.454992734204358,TRUE
"NM_001164641","Trappc9","Trappc9",-1.368948130197,0.611084829438931,25.4341426705716,-2.24019328290951,0.0340464176440154,0.146285791687726,0.121703200809526,0.52476785385592,TRUE
"NM_001164642","Trappc9","Trappc9",0.751240693273177,0.609639711443825,25.4341426705716,1.23226994431513,0.22911880157512,0.502457083958944,0.381892316397063,0.83565253725014,TRUE
"NM_001164643","Trappc9","Trappc9",1.61819089965486,0.478197216862754,25.4341426705716,3.38394043836373,0.0023216727423591,0.0183316898743076,0.0265471721120686,0.20877890303879,TRUE
"NM_007982","Ptk2","Ptk2",0.197363305521653,0.231262014567321,25.4341426705716,0.853418603530323,0.401393358915111,0.675006341075418,0.542258738746916,0.909248040484492,TRUE
"NM_001130409","Ptk2","Ptk2",-0.197363305521653,0.231262014567322,25.4341426705716,-0.853418603530326,0.401393358915109,0.675006341075418,0.539100209080961,0.908967440494017,TRUE
"NM_001168255","Slc45a4","Slc45a4",0.111278515973128,0.353231113632992,25.4341426705716,0.315030334753428,0.755308727855565,0.898016157793398,0.822114961430017,0.975377235270302,TRUE
"NM_001033219","Slc45a4","Slc45a4",-0.111278515973127,0.353231113632992,25.4341426705716,-0.315030334753426,0.755308727855566,0.898016157793398,0.8184034632186,0.974628328133326,TRUE
"NM_001166389","Ptp4a3","Ptp4a3",1.41779463401811,4.08053529979309,25.4341426705716,0.347453098638798,0.731109808623266,0.885367520943189,0.804012456665541,0.971452064885847,TRUE
"NM_001166388","Ptp4a3","Ptp4a3",-1.10773427484332,0.251613040130784,25.4341426705716,-4.40253126096939,0.00016961608609911,0.00196347326685086,0.00606945398006195,0.0703919756710193,TRUE
"NM_008975","Ptp4a3","Ptp4a3",1.63092056252535,0.475644957943662,25.4341426705716,3.42886124469027,0.00207453285985553,0.0166773521111513,0.0249180108782662,0.200187665519404,TRUE
"NM_018790","Arc","Arc",-3.87026729509864,3.4595159763352,25.4341426705716,-1.1187308633847,0.273710015729878,0.551351876282517,0.423481710784264,0.855671661656047,TRUE
"NM_001276684","Arc","Arc",3.87026729509864,3.45951597633521,25.4341426705716,1.1187308633847,0.273710015729878,0.551351876282517,0.426251690112956,0.856668706187928,TRUE
"NM_001164039","Ly6e","Ly6e",-0.121189225013879,0.217614480696383,25.4341426705716,-0.556898716602242,0.582464440861515,0.799067393021801,0.686786088651762,0.944109641434288,TRUE
"NM_001164038","Ly6e","Ly6e",0.206421868843095,0.21322631782787,25.4341426705716,0.968088137270807,0.342116604564824,0.621206430301637,0.490054191250689,0.887127616426112,TRUE
"NM_001164037","Ly6e","Ly6e",-0.475884694024646,2.75668569918406,25.4341426705716,-0.17262928964499,0.864309210997312,0.951688735942432,0.898957630814049,0.991609650866664,TRUE
"NM_001164036","Ly6e","Ly6e",-1.59104210096348,0.343344262727251,25.4341426705716,-4.63395569311548,9.26676130324979e-05,0.0011911649425219,0.0043398805173288,0.0560047265415475,TRUE
"NM_001164040","Ly6e","Ly6e",0.404962103785433,0.715548068671865,25.4341426705716,0.565946749792906,0.576389698654644,0.795159183979135,0.68553676861078,0.943790870218331,TRUE
"NM_001271417","Ly6a","Ly6a",-2.68809773321861,3.15084280287035,23.4341426705716,-0.853136097671966,0.402220044639136,0.67551837771009,0.539809750424236,0.909237906642309,TRUE
"NM_001271419","Ly6a","Ly6a",1.01625293884257,1.55951107843946,23.4341426705716,0.651648425517756,0.52096827832691,0.760798645509357,0.641524138906267,0.935413904537792,TRUE
"NM_010738","Ly6a","Ly6a",-0.0759774625451497,1.20810871150126,23.4341426705716,-0.0628895908305602,0.950387775914145,0.983792060630865,0.96191612267384,0.997494883357845,TRUE
"NM_010741","Ly6c1","Ly6c1",0.849708530207591,1.19860194397459,25.4341426705716,0.708916362499747,0.484824259085867,0.735738638869991,0.612214441316806,0.927177554833521,TRUE
"NM_001252055","Ly6c1","Ly6c1",-0.843901601872366,1.62550688633125,25.4341426705716,-0.519162120424504,0.608136193802337,0.814645850660303,0.706763477662999,0.94797025954062,TRUE
"NM_001252058","Ly6c1","Ly6c1",0.485249603655301,0.814857623470855,25.4341426705716,0.595502318047168,0.556770039341071,0.785437402092436,0.670073091870336,0.941747760337465,TRUE
"NM_001135689","Ly6h","Ly6h",0.250712232334838,0.470060677000345,25.4341426705716,0.533361424603177,0.59841385158192,0.808189441668041,0.702756993957999,0.946623873533644,TRUE
"NM_001135688","Ly6h","Ly6h",-0.106347413455774,0.622322628787043,25.4341426705716,-0.170887910123169,0.865664124742286,0.952393784597834,0.899951871292273,0.99179869154343,TRUE
"NM_011837","Ly6h","Ly6h",-0.209724221481804,0.573977647686615,25.4341426705716,-0.365387436822821,0.717843383083229,0.876354110333107,0.790369900070134,0.966691108249746,TRUE
"NM_001044718","Zfp41","Zfp41",0.482804986660226,0.405237122297878,25.4341426705716,1.19141352086034,0.244490878195194,0.521794783280653,0.397480584643175,0.84679302462087,TRUE
"NM_011759","Zfp41","Zfp41",-0.482804986660223,0.405237122297878,25.4341426705716,-1.19141352086033,0.244490878195197,0.521794783280653,0.394823421016635,0.844974161523635,TRUE
"NM_008164","Rhpn1","Rhpn1",5.16558253695464,1.63923849942755,25.4341426705716,3.1512086488687,0.00413242715220866,0.0292397655150545,0.0367536698360243,0.260057503312236,TRUE
"NM_001163465","Rhpn1","Rhpn1",-5.16558253695465,1.63923849942755,25.4341426705716,-3.1512086488687,0.00413242715220867,0.0292397655150545,0.0363256688839727,0.257714227565425,TRUE
"NM_001285432","Eef1d","Eef1d",1.14143908006121,0.306698931982022,25.4341426705716,3.72169238635666,0.000987829536403163,0.00893681560059753,0.0164334108175604,0.14834549340797,TRUE
"NM_001285430","Eef1d","Eef1d",0.276526821341481,0.73564689121476,25.4341426705716,0.375896132565527,0.710111250227237,0.872786138227501,0.788227387200535,0.966657661083982,TRUE
"NM_001285434","Eef1d","Eef1d",1.7056599165207,0.530409188360711,25.4341426705716,3.21574353150297,0.00352598085625813,0.0258172924471843,0.0336004448229777,0.245543439931359,TRUE
"NM_023240","Eef1d","Eef1d",2.23924977752297,0.169984595875824,25.4341426705716,13.1732511759993,7.26692840350637e-13,1.2996216883952e-10,1.71182143468478e-07,3.06143137739278e-05,TRUE
"NM_029663","Eef1d","Eef1d",-5.41696268342584,0.593338665061351,25.4341426705716,-9.12963034840435,1.66614565792994e-09,1.01281957728352e-07,1.09868764863454e-05,0.000667872196263559,TRUE
"NM_001285429","Eef1d","Eef1d",0.32599757345799,0.675905986094085,25.4341426705716,0.48231200812684,0.633709231411047,0.829465478480864,0.730076401121064,0.953099621404903,TRUE
"NM_146059","Ccdc166","Ccdc166",0.832104323361442,3.11450815012086,25.4341426705716,0.267170379158954,0.791492441682267,0.915284034043154,0.849027379021047,0.980028911893653,TRUE
"NM_001163518","Ccdc166","Ccdc166",-0.832104323361421,3.11450815012087,25.4341426705716,-0.267170379158946,0.791492441682272,0.915284034043154,0.84528892276688,0.97915426672224,TRUE
"NM_001168253","Fam83h","Fam83h",2.27405479074656,4.76289811029392,25.4341426705716,0.477451908079183,0.637117853692137,0.831431457592547,0.732698031949653,0.954665667866609,TRUE
"NM_134087","Fam83h","Fam83h",-2.27405479074656,4.76289811029391,25.4341426705716,-0.477451908079183,0.637117853692137,0.831431457592547,0.7291081976519,0.953099621404903,TRUE
"NM_001164600","Puf60","Puf60",-0.653770820772137,1.98150527014079,25.4341426705716,-0.32993645317213,0.74415009816657,0.891812570001077,0.810076423627485,0.972206491566781,TRUE
"NM_133691","Puf60","Puf60",0.371578073793299,0.160413838562633,25.4341426705716,2.31637168664982,0.0288723960370397,0.1302212599039,0.111656238354418,0.502448150518159,TRUE
"NM_028364","Puf60","Puf60",-0.37052122895986,0.161448525442914,25.4341426705716,-2.2949805700819,0.0302477784745715,0.134798694971547,0.113614055197975,0.507418545473401,TRUE
"NM_201394","Plec","Plec",-0.184961133665378,0.241161161269791,25.4341426705716,-0.766960702509055,0.450165989155438,0.714291925701184,0.580308201331841,0.922691987482828,TRUE
"NM_201393","Plec","Plec",1.65712355411331,0.881007072827447,25.4341426705716,1.88094239560989,0.0714761854740061,0.243785552445891,0.189615792979054,0.645656425320508,TRUE
"NM_201391","Plec","Plec",1.52089622340256,1.37030230464434,25.4341426705716,1.10989831823811,0.277426669700934,0.555271369840366,0.429838239950694,0.857466028087111,TRUE
"NM_001163549","Plec","Plec",0.973672381679176,0.510109518598044,25.4341426705716,1.90875164289261,0.0676399224157273,0.234723465300921,0.183547042681033,0.635691974932346,TRUE
"NM_001163540","Plec","Plec",2.01470025953683,0.902062305804724,25.4341426705716,2.23343803035815,0.0345435761216353,0.147599629273192,0.123896209797852,0.52809306418848,TRUE
"NM_201389","Plec","Plec",2.78106691536146,2.09448960183614,25.4341426705716,1.32780172932032,0.196037968760162,0.458509425951281,0.347093022789497,0.809617810267206,TRUE
"NM_001164203","Plec","Plec",-3.02041447336821,1.29468467526812,25.4341426705716,-2.33293444424427,0.0278469030496292,0.126754254383041,0.108289827706907,0.49422078638027,TRUE
"NM_201386","Plec","Plec",-3.32780222777966,0.63021504990594,25.4341426705716,-5.28042329086926,1.7154301757705e-05,0.000285288522493369,0.00170872463546315,0.0284173342339829,TRUE
"NM_201385","Plec","Plec",2.74518289356208,0.848898844822946,25.4341426705716,3.23381626716036,0.00337213043733043,0.0248727373560416,0.0327645084933797,0.241160218891526,TRUE
"NM_001163542","Plec","Plec",-4.03113256027366,0.71012985200897,25.4341426705716,-5.67661329666612,6.15677685774161e-06,0.000115287748747392,0.000972172661704013,0.0182319310720783,TRUE
"NM_011117","Plec","Plec",2.56573737665683,1.34787815507371,25.4341426705716,1.90353806610696,0.0683451634245062,0.236572038333354,0.184672456122884,0.637978193884766,TRUE
"NM_001163576","Parp10","Parp10",1.30514157316142,1.24874461322076,25.4341426705716,1.04516292550419,0.30577979031436,0.587013474250031,0.456715788229804,0.874708660725818,TRUE
"NM_001163575","Parp10","Parp10",-1.30514157316142,1.24874461322076,25.4341426705716,-1.04516292550419,0.30577979031436,0.587013474250031,0.453833732061832,0.873546756144597,TRUE
"NM_001164608","Maf1","Maf1",-0.485089989756541,0.121053507361553,25.4341426705716,-4.00723614151645,0.000473962172188389,0.00476277948274,0.0107561229544086,0.108136229500581,TRUE
"NM_001164607","Maf1","Maf1",1.12234038612452,0.422849244316193,25.4341426705716,2.65423292393368,0.0135165561081016,0.0743621499661054,0.0721275164461182,0.396107500198086,TRUE
"NM_026859","Maf1","Maf1",0.387422717326591,0.119556324012314,25.4341426705716,3.24050375860242,0.00331685782311412,0.0245089973276816,0.0324602274768237,0.239712272330344,TRUE
"NM_175457","Mroh1","Mroh1",0.727593016773459,0.343104749137512,25.4341426705716,2.12061482273989,0.0438746788261972,0.173752739639057,0.142404363460255,0.563047050656694,TRUE
"NM_001162489","Mroh1","Mroh1",-0.727593016773448,0.343104749137511,25.4341426705716,-2.12061482273986,0.0438746788261996,0.173752739639057,0.141110212767493,0.559777808453797,TRUE
"NM_172960","Adck5","Adck5",0.499296228456554,0.496172697376251,25.4341426705716,1.00629524981286,0.323751800568603,0.605405697552528,0.473348117128553,0.88229092379864,TRUE
"NR_073123","Adck5","Adck5",-0.499296228456554,0.496172697376251,25.4341426705716,-1.00629524981286,0.323751800568604,0.605405697552528,0.470407969193227,0.881202938029662,TRUE
"NM_001164173","Cpsf1","Cpsf1",0.198973277599146,1.17529923397185,25.4341426705716,0.16929584555818,0.866903227551765,0.952798453953403,0.904641237747267,0.991949572564174,TRUE
"NM_053193","Cpsf1","Cpsf1",-0.198973277599145,1.17529923397185,25.4341426705716,-0.169295845558179,0.866903227551766,0.952798453953403,0.900861013057438,0.99179869154343,TRUE
"NM_025842","Vps28","Vps28",0.0904389928218359,0.184981810539347,25.4341426705716,0.4889074907319,0.629096658526181,0.827400601129969,0.726524287392777,0.953099621404903,TRUE
"NM_001305668","Vps28","Vps28",-0.0904389928218383,0.184981810539347,25.4341426705716,-0.488907490731913,0.629096658526172,0.827400601129969,0.722944700764136,0.952573832567186,TRUE
"NM_019396","Cyhr1","Cyhr1",-0.362233473423257,0.0963481335642348,25.4341426705716,-3.75963145338729,0.000896472762657661,0.00823100735952048,0.0153618416459565,0.141255682497096,TRUE
"NM_001276321","Cyhr1","Cyhr1",-0.25362307538172,0.146581152698978,25.4341426705716,-1.73025706724087,0.0957025858641108,0.295709195111931,0.223583205175127,0.692660028253016,TRUE
"NM_001276333","Cyhr1","Cyhr1",0.615003418989353,0.171354566186163,25.4341426705716,3.58906933545734,0.00138464706431209,0.011948632708819,0.0198562157599656,0.171107334132665,TRUE
"NM_001276334","Cyhr1","Cyhr1",-3.35209914442826,2.58929278419546,25.4341426705716,-1.29460027266473,0.207088626476553,0.47385011138896,0.356430286227311,0.817689111739175,TRUE
"NM_001276335","Cyhr1","Cyhr1",-2.03554282794921,4.46275778760901,25.4341426705716,-0.456117702287352,0.652176217547017,0.840946136314544,0.740638479751788,0.95631252905065,TRUE
"NM_180962","Cyhr1","Cyhr1",-0.108961925029421,0.886444448558074,25.4341426705716,-0.122920195627219,0.903136462180751,0.965469553327948,0.927401618445654,0.99289750086902,TRUE
"NM_001276322","Cyhr1","Cyhr1",0.454699177187271,3.41905795592327,25.4341426705716,0.13298960797068,0.895248210235532,0.96301504907507,0.92542119899578,0.99289750086902,TRUE
"NM_145472","C030006K11Rik","C030006K11Rik",1.70554902619193,0.54886498327001,25.4341426705716,3.10741089007111,0.00459981936493834,0.0318707304679052,0.0390510451547605,0.27026915154781,TRUE
"NM_176828","C030006K11Rik","C030006K11Rik",-1.70554902619193,0.548864983270009,25.4341426705716,-3.10741089007111,0.00459981936493833,0.0318707304679052,0.0386003655172771,0.268202035940021,TRUE
"NM_001168288","Arhgap39","Arhgap39",1.56218305026949,0.994103265517065,25.4341426705716,1.57144947055068,0.12843687808833,0.354486932590022,0.268720808375724,0.740347125554014,TRUE
"NM_198420","Arhgap39","Arhgap39",-1.56218305026949,0.994103265517065,25.4341426705716,-1.57144947055068,0.12843687808833,0.354486932590022,0.266660255507445,0.737275541181565,TRUE
"NM_001168276","Zfp647","Zfp647",0.116735092576143,1.61532565130428,25.4341426705716,0.0722672189857731,0.942954555236166,0.980547911428248,0.960295117164818,0.996912588671785,TRUE
"NM_172817","Zfp647","Zfp647",-0.116735092576144,1.61532565130428,25.4341426705716,-0.0722672189857739,0.942954555236166,0.980547911428248,0.956491747486619,0.996606384275075,TRUE
"NM_001164048","Mb","Mb",-2.49806844155532,2.57886974476897,24.4341426705716,-0.968667939364695,0.342202225974401,0.6212704823487,0.487134828655558,0.886483377910276,TRUE
"NM_001164047","Mb","Mb",2.48577324750717,1.83753147667665,24.4341426705716,1.35277859403145,0.188512762263736,0.44925598422837,0.338904096021041,0.805484696629361,TRUE
"NM_013593","Mb","Mb",-3.0823617887141,2.92920102482257,24.4341426705716,-1.05228755643386,0.302963500440453,0.584242787222251,0.451209617839774,0.872147202571314,TRUE
"NM_001286417","Rbfox2","Rbfox2",-3.7324174435763,4.09075364765817,25.4341426705716,-0.912403377239054,0.370124208160552,0.64583324783671,0.511947685432893,0.89527114277906,TRUE
"NM_001110828","Rbfox2","Rbfox2",0.720967259483284,0.206196058077956,25.4341426705716,3.49651330002977,0.00174986880526176,0.0145116808178293,0.0226445971146395,0.187539817714531,TRUE
"NM_001286419","Rbfox2","Rbfox2",1.48734736093922,0.148673099899788,25.4341426705716,10.0041457529423,2.65234966659772e-10,2.20441295047368e-08,4.14933491266296e-06,0.000344300418281528,TRUE
"NM_001110830","Rbfox2","Rbfox2",-5.8081800797617,2.2976703723032,25.4341426705716,-2.52785610580839,0.0180445977936994,0.0930507048785003,0.0842723593829708,0.435655368079683,TRUE
"NM_053104","Rbfox2","Rbfox2",0.0613655442805154,0.731861284414875,25.4341426705716,0.0838486002570519,0.933833286354074,0.978245098425053,0.953634877912233,0.996606384275075,TRUE
"NM_001110827","Rbfox2","Rbfox2",-4.16920985294813,3.1403198808886,25.4341426705716,-1.32763858813274,0.196091127068441,0.458509425951281,0.344707839433613,0.808008792472679,TRUE
"NM_175387","Rbfox2","Rbfox2",8.99012324480573,3.83295451517854,25.4341426705716,2.34548132757765,0.0270923193244362,0.124328456847729,0.107618365711934,0.492768323890635,TRUE
"NM_173786","Apol9a","Apol9a",3.51501019665539,5.71853816058794,9.43414267057157,0.614669360935768,0.553307478681555,0.783635290592263,0.667331210688105,0.941747760337465,TRUE
"NM_001162883","Apol9a","Apol9a",-3.51501019665539,5.71853816058794,9.43414267057157,-0.614669360935768,0.553307478681555,0.783635290592263,0.663862267788383,0.941747760337465,TRUE
"NM_001168260","Foxred2","Foxred2",-0.594811478605901,1.27770576913818,25.4341426705716,-0.465530870230872,0.645513066768063,0.836286744768283,0.735542855157886,0.954798999826356,TRUE
"NM_001017983","Foxred2","Foxred2",0.5948114786059,1.27770576913818,25.4341426705716,0.465530870230872,0.645513066768063,0.836286744768283,0.739143130083808,0.955882018993313,TRUE
"NM_007781","Csf2rb2","Csf2rb2",-1.81211403917134,2.2434924451219,25.4341426705716,-0.807720143257657,0.426741763136571,0.695516589798497,0.560677315758596,0.91596585403972,TRUE
"NM_001287389","Csf2rb2","Csf2rb2",1.81211403917133,2.2434924451219,25.4341426705716,0.807720143257656,0.426741763136572,0.695516589798497,0.563897272632083,0.916772341598384,TRUE
"NM_001162493","Mpst","Mpst",-1.293479965257,1.44955137766902,25.4341426705716,-0.892331231016462,0.380580505575222,0.656375043857197,0.521097752931213,0.900356520746453,TRUE
"NM_138670","Mpst","Mpst",1.293479965257,1.44955137766902,25.4341426705716,0.892331231016461,0.380580505575222,0.656375043857197,0.524202453232896,0.901932274525089,TRUE
"NM_001289671","Kctd17","Kctd17",0.297288405771897,0.640292367863982,25.4341426705716,0.464301029799328,0.646381919418503,0.836921645165549,0.739809214700548,0.956014322047292,TRUE
"NM_001289673","Kctd17","Kctd17",-1.64227372635407,0.27796987398622,25.4341426705716,-5.90809969009621,3.40127742607398e-06,6.9489674565816e-05,0.000701763113098977,0.0143373457212606,TRUE
"NM_001289672","Kctd17","Kctd17",-0.92262306491808,0.475897897589298,25.4341426705716,-1.9386996025654,0.0637105306113836,0.225139733031063,0.175664134156557,0.623021044820081,TRUE
"NR_110357","Kctd17","Kctd17",2.40565384421109,0.3568881939529,25.4341426705716,6.74063722188741,4.20065860644429e-07,1.15598239891028e-05,0.000227418130722023,0.00624074226958077,TRUE
"NM_001204153","C1qtnf6","C1qtnf6",-0.293498996081874,0.474580560825922,25.4341426705716,-0.61843872317714,0.541785512215344,0.775955573437485,0.654728704409607,0.93954688180833,TRUE
"NM_028331","C1qtnf6","C1qtnf6",0.293498996081873,0.474580560825922,25.4341426705716,0.618438723177137,0.541785512215346,0.775955573437485,0.658178509744642,0.940118979958086,TRUE
"NM_001039155","Triobp","Triobp",-4.18893281777104,0.580414013649993,25.4341426705716,-7.21714624260795,1.31449060401794e-07,4.31007789184033e-06,0.000118335892056938,0.00390990605513135,TRUE
"NM_001039156","Triobp","Triobp",-2.01220379944859,1.69553641298758,25.4341426705716,-1.18676531157655,0.246287302703469,0.524087828136026,0.39661634749768,0.845584956482614,TRUE
"NM_138579","Triobp","Triobp",-3.33574545970352,0.590508482651344,25.4341426705716,-5.648937411917,6.61134046518303e-06,0.000122314754633221,0.00101099512989609,0.0187604209066433,TRUE
"NM_001024716","Triobp","Triobp",4.30718452548192,0.359896827030778,25.4341426705716,11.9678313393788,6.01593800169375e-12,7.98243816568827e-10,5.35664809451991e-07,7.10763843939523e-05,TRUE
"NM_013847","Gcat","Gcat",0.489076902030429,0.539909540975684,25.4341426705716,0.905849711688009,0.373517273037018,0.64900138290876,0.518010647702351,0.898387204652456,TRUE
"NM_001161712","Gcat","Gcat",-0.489076902030429,0.539909540975684,25.4341426705716,-0.905849711688011,0.373517273037017,0.64900138290876,0.514924952744161,0.896849401703072,TRUE
"NM_008837","Pick1","Pick1",0.843708132343466,0.263387625632257,25.4341426705716,3.20329449919358,0.00363586745108615,0.0264232063288593,0.0341880056085615,0.247602427377702,TRUE
"NM_001045558","Pick1","Pick1",-0.843708132343467,0.263387625632257,25.4341426705716,-3.20329449919358,0.00363586745108608,0.0264232063288593,0.0337856598156828,0.246258146559672,TRUE
"NM_016915","Pla2g6","Pla2g6",1.80091409941865,0.836383430245202,25.4341426705716,2.1532158987065,0.0409697428569724,0.165682798833919,0.136827166481711,0.553107293767885,TRUE
"NM_001199023","Pla2g6","Pla2g6",-0.576118481073358,0.383922771179172,25.4341426705716,-1.50061034229327,0.145769273764316,0.38534550947979,0.287818814942871,0.76232757595944,TRUE
"NM_001199025","Pla2g6","Pla2g6",-0.385977177347548,0.541196326395793,25.4341426705716,-0.713192530182238,0.482219663270526,0.734576884629693,0.606741420451453,0.92620407897132,TRUE
"NM_010755","Maff","Maff",-3.32201207997815,2.27795324381474,23.4341426705716,-1.45833198683876,0.158022475807506,0.405236357328474,0.30223491697714,0.777319482179639,TRUE
"NM_001304831","Maff","Maff",3.32201207997815,2.27795324381474,23.4341426705716,1.45833198683876,0.158022475807505,0.405236357328474,0.304477335883163,0.778586092004602,TRUE
"NM_001253817","Tmem184b","Tmem184b",-0.247462439000248,1.01200429181621,25.4341426705716,-0.244527064757933,0.808784607665643,0.924795085247948,0.858081263694162,0.982256288866973,TRUE
"NM_001253820","Tmem184b","Tmem184b",-1.49034948441719,1.74588006969593,25.4341426705716,-0.853637950444533,0.401274042359384,0.675006341075418,0.538997766354571,0.908967440494017,TRUE
"NM_001253819","Tmem184b","Tmem184b",-0.645069670061769,0.177229320357725,25.4341426705716,-3.63974577547181,0.0012173876805708,0.0106770177528384,0.0182375028047393,0.160292581631398,TRUE
"NM_172608","Tmem184b","Tmem184b",0.644170524277938,0.174340047423378,25.4341426705716,3.69490850667027,0.00105775749367955,0.00947222603193442,0.0170748227551511,0.152659160913829,TRUE
"NM_013767","Csnk1e","Csnk1e",0.0648264529024187,0.274058077136269,25.4341426705716,0.236542756118753,0.814906221259076,0.927522996537871,0.866355573855534,0.984331809352481,TRUE
"NM_001289898","Csnk1e","Csnk1e",-0.300816397297955,0.402818256697471,25.4341426705716,-0.746779452759206,0.462044662395719,0.721726975867559,0.590159180465511,0.924328399077123,TRUE
